state,district,pincode,demo_age_5_17,demo_age_17_,enroll_age_0_5,enroll_age_5_17,enroll_age_18_greater,bio_age_5_17,bio_age_17_,enroll_ratio_5_17,enroll_ratio_17_plus,bio_ratio_5_17,bio_ratio_17_plus
Tamil Nadu,Dharmapuri,635202,308.0,1879.0,242.0,36.0,1.0,3624.0,1792.0,0.11688311688311688,0.0005321979776476849,11.766233766233766,0.9536987759446514
Maharashtra,Gadchiroli,442705,94.0,2753.0,140.0,11.0,0.0,2407.0,5677.0,0.11702127659574468,0.0,25.606382978723403,2.062114057391936
Telangana,K.v. Rangareddy,500055,410.0,1470.0,172.0,48.0,2.0,2955.0,2946.0,0.11707317073170732,0.0013605442176870747,7.2073170731707314,2.0040816326530613
Haryana,Palwal,121004,111.0,1120.0,108.0,13.0,0.0,839.0,985.0,0.11711711711711711,0.0,7.558558558558558,0.8794642857142857
Tamil Nadu,Vellore,632510,111.0,405.0,70.0,13.0,0.0,786.0,628.0,0.11711711711711711,0.0,7.081081081081081,1.5506172839506174
Odisha,Cuttack,754008,222.0,1439.0,169.0,26.0,1.0,2491.0,1915.0,0.11711711711711711,0.0006949270326615705,11.22072072072072,1.3307852675469076
Tamil Nadu,Thiruvarur,610104,128.0,807.0,71.0,15.0,0.0,664.0,679.0,0.1171875,0.0,5.1875,0.8413878562577447
Telangana,Jangoan,506302,145.0,1279.0,80.0,17.0,0.0,406.0,241.0,0.11724137931034483,0.0,2.8,0.18842845973416733
Maharashtra,Pune,412202,162.0,1692.0,123.0,19.0,4.0,2485.0,2657.0,0.11728395061728394,0.002364066193853428,15.339506172839506,1.5703309692671394
Madhya Pradesh,Rewa,486335,520.0,4334.0,619.0,61.0,0.0,8607.0,4656.0,0.11730769230769231,0.0,16.551923076923078,1.074296262113521
Odisha,Ganjam,761003,179.0,1344.0,110.0,21.0,0.0,1952.0,1403.0,0.11731843575418995,0.0,10.905027932960893,1.0438988095238095
Manipur,Senapati,795129,434.0,1936.0,40.0,51.0,1.0,938.0,735.0,0.1175115207373272,0.0005165289256198347,2.161290322580645,0.37964876033057854
Punjab,Hoshiarpur,146102,51.0,552.0,44.0,6.0,5.0,780.0,1712.0,0.11764705882352941,0.009057971014492754,15.294117647058824,3.101449275362319
Andhra Pradesh,Chittoor,517504,17.0,68.0,5.0,2.0,0.0,204.0,145.0,0.11764705882352941,0.0,12.0,2.1323529411764706
Maharashtra,Beed,414205,221.0,4166.0,115.0,26.0,1.0,2591.0,3047.0,0.11764705882352941,0.00024003840614498319,11.723981900452488,0.7313970235237638
Tamil Nadu,Dharmapuri,635123,17.0,126.0,17.0,2.0,0.0,208.0,153.0,0.11764705882352941,0.0,12.235294117647058,1.2142857142857142
Odisha,Jagatsinghapur,754162,17.0,67.0,14.0,2.0,0.0,194.0,147.0,0.11764705882352941,0.0,11.411764705882353,2.1940298507462686
Tamil Nadu,Pudukkottai,622408,17.0,70.0,15.0,2.0,0.0,127.0,156.0,0.11764705882352941,0.0,7.470588235294118,2.2285714285714286
Tamil Nadu,Pudukkottai,622202,85.0,880.0,66.0,10.0,1.0,854.0,1134.0,0.11764705882352941,0.0011363636363636363,10.047058823529412,1.2886363636363636
Odisha,Sundargarh,770016,51.0,433.0,28.0,6.0,0.0,205.0,526.0,0.11764705882352941,0.0,4.019607843137255,1.2147806004618937
Karnataka,Belagavi,591217,102.0,245.0,43.0,12.0,2.0,565.0,227.0,0.11764705882352941,0.00816326530612245,5.53921568627451,0.926530612244898
Odisha,Koraput,764014,187.0,1536.0,75.0,22.0,0.0,1348.0,1352.0,0.11764705882352941,0.0,7.208556149732621,0.8802083333333334
Kerala,Thrissur,680661,17.0,138.0,15.0,2.0,0.0,174.0,179.0,0.11764705882352941,0.0,10.235294117647058,1.2971014492753623
Kerala,Idukki,685590,17.0,192.0,18.0,2.0,0.0,232.0,269.0,0.11764705882352941,0.0,13.647058823529411,1.4010416666666667
Madhya Pradesh,Balaghat,481102,85.0,673.0,127.0,10.0,0.0,1534.0,1561.0,0.11764705882352941,0.0,18.04705882352941,2.3194650817236258
Maharashtra,Chhatrapati Sambhajinagar,431101,17.0,176.0,6.0,2.0,0.0,2.0,18.0,0.11764705882352941,0.0,0.11764705882352941,0.10227272727272728
Maharashtra,Mumbai Suburban,400052,85.0,1136.0,38.0,10.0,11.0,684.0,504.0,0.11764705882352941,0.009683098591549295,8.047058823529412,0.44366197183098594
Andhra Pradesh,Parvathipuram Manyam,535524,34.0,242.0,36.0,4.0,0.0,247.0,256.0,0.11764705882352941,0.0,7.264705882352941,1.0578512396694215
Kerala,Idukki,685509,68.0,514.0,37.0,8.0,1.0,773.0,1088.0,0.11764705882352941,0.0019455252918287938,11.367647058823529,2.1167315175097277
Kerala,Kottayam,686637,17.0,137.0,10.0,2.0,0.0,151.0,210.0,0.11764705882352941,0.0,8.882352941176471,1.532846715328467
Rajasthan,Ganganagar,335002,136.0,1389.0,95.0,16.0,0.0,807.0,902.0,0.11764705882352941,0.0,5.9338235294117645,0.6493880489560835
Tamil Nadu,Tenkasi,627807,17.0,88.0,27.0,2.0,0.0,73.0,12.0,0.11764705882352941,0.0,4.294117647058823,0.13636363636363635
West Bengal,Murshidabad,742234,34.0,223.0,31.0,4.0,0.0,102.0,140.0,0.11764705882352941,0.0,3.0,0.6278026905829597
Andhra Pradesh,Guntur,522646,68.0,749.0,60.0,8.0,0.0,1123.0,745.0,0.11764705882352941,0.0,16.514705882352942,0.9946595460614153
Karnataka,Chikkaballapur,563123,51.0,572.0,40.0,6.0,0.0,358.0,392.0,0.11764705882352941,0.0,7.019607843137255,0.6853146853146853
Tamil Nadu,Namakkal,637017,68.0,353.0,55.0,8.0,1.0,643.0,767.0,0.11764705882352941,0.0028328611898017,9.455882352941176,2.1728045325779037
Maharashtra,Yavatmal,445305,153.0,8335.0,94.0,18.0,2.0,1872.0,4583.0,0.11764705882352941,0.0002399520095980804,12.235294117647058,0.5498500299940012
Uttarakhand,Dehradun,248011,34.0,156.0,13.0,4.0,1.0,21.0,18.0,0.11764705882352941,0.00641025641025641,0.6176470588235294,0.11538461538461539
Telangana,Vikarabad,509338,323.0,2721.0,151.0,38.0,0.0,616.0,645.0,0.11764705882352941,0.0,1.9071207430340558,0.237045203969129
Karnataka,Chamarajanagar,571440,17.0,193.0,51.0,2.0,0.0,156.0,449.0,0.11764705882352941,0.0,9.176470588235293,2.326424870466321
Tamil Nadu,Tiruchirappalli,621703,85.0,308.0,82.0,10.0,0.0,628.0,1056.0,0.11764705882352941,0.0,7.3882352941176475,3.4285714285714284
Telangana,Nagarkurnool,509349,85.0,660.0,28.0,10.0,0.0,305.0,171.0,0.11764705882352941,0.0,3.588235294117647,0.2590909090909091
Himachal Pradesh,Kinnaur,172101,17.0,59.0,7.0,2.0,1.0,153.0,168.0,0.11764705882352941,0.01694915254237288,9.0,2.847457627118644
Maharashtra,Sangli,415403,34.0,409.0,24.0,4.0,0.0,753.0,1241.0,0.11764705882352941,0.0,22.147058823529413,3.034229828850856
Kerala,Ernakulam,682316,17.0,163.0,13.0,2.0,0.0,338.0,502.0,0.11764705882352941,0.0,19.88235294117647,3.079754601226994
Telangana,Warangal Rural,506349,34.0,873.0,40.0,4.0,1.0,264.0,296.0,0.11764705882352941,0.001145475372279496,7.764705882352941,0.33906071019473083
West Bengal,Hooghly,712514,17.0,313.0,15.0,2.0,0.0,196.0,145.0,0.11764705882352941,0.0,11.529411764705882,0.46325878594249204
Tamil Nadu,Salem,636456,17.0,151.0,13.0,2.0,0.0,316.0,245.0,0.11764705882352941,0.0,18.58823529411765,1.6225165562913908
Madhya Pradesh,West Nimar,451228,17.0,127.0,42.0,2.0,0.0,202.0,605.0,0.11764705882352941,0.0,11.882352941176471,4.7637795275590555
Maharashtra,Ahmadnagar,413713,51.0,599.0,42.0,6.0,0.0,733.0,923.0,0.11764705882352941,0.0,14.372549019607844,1.5409015025041737
Tamil Nadu,Chennai,600087,34.0,508.0,8.0,4.0,3.0,5.0,21.0,0.11764705882352941,0.005905511811023622,0.14705882352941177,0.04133858267716536
Andhra Pradesh,Rangareddi,500060,51.0,243.0,16.0,6.0,0.0,256.0,1022.0,0.11764705882352941,0.0,5.019607843137255,4.205761316872428
Karnataka,Bagalkot *,587116,17.0,90.0,37.0,2.0,0.0,51.0,219.0,0.11764705882352941,0.0,3.0,2.433333333333333
Uttarakhand,Almora,263680,17.0,142.0,15.0,2.0,0.0,271.0,247.0,0.11764705882352941,0.0,15.941176470588236,1.7394366197183098
West Bengal,Malda,732212,68.0,573.0,66.0,8.0,0.0,264.0,344.0,0.11764705882352941,0.0,3.8823529411764706,0.6003490401396161
Tamil Nadu,Tirupattur,635653,51.0,447.0,57.0,6.0,0.0,474.0,139.0,0.11764705882352941,0.0,9.294117647058824,0.31096196868008946
West Bengal,Birbhum,731215,221.0,2051.0,265.0,26.0,0.0,739.0,1133.0,0.11764705882352941,0.0,3.3438914027149322,0.552413456850317
Tamil Nadu,Thoothukkudi,628205,17.0,109.0,22.0,2.0,0.0,210.0,435.0,0.11764705882352941,0.0,12.352941176470589,3.9908256880733943
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533250,17.0,124.0,7.0,2.0,0.0,63.0,37.0,0.11764705882352941,0.0,3.7058823529411766,0.29838709677419356
Gujarat,Surat,394345,17.0,73.0,14.0,2.0,5.0,41.0,16.0,0.11764705882352941,0.0684931506849315,2.411764705882353,0.2191780821917808
Telangana,Hanumakonda,506349,17.0,366.0,14.0,2.0,0.0,5.0,28.0,0.11764705882352941,0.0,0.29411764705882354,0.07650273224043716
Andhra Pradesh,Guntur,522603,51.0,749.0,47.0,6.0,0.0,1444.0,708.0,0.11764705882352941,0.0,28.313725490196077,0.945260347129506
Tamil Nadu,Vellore,635809,119.0,891.0,95.0,14.0,0.0,1219.0,1210.0,0.11764705882352941,0.0,10.243697478991596,1.3580246913580247
Tamil Nadu,Vellore,635601,187.0,1085.0,150.0,22.0,0.0,1523.0,2018.0,0.11764705882352941,0.0,8.144385026737968,1.8599078341013824
Gujarat,Arvalli,383450,17.0,61.0,11.0,2.0,0.0,67.0,20.0,0.11764705882352941,0.0,3.9411764705882355,0.32786885245901637
Telangana,Warangal,506313,17.0,50.0,17.0,2.0,0.0,454.0,135.0,0.11764705882352941,0.0,26.705882352941178,2.7
Gujarat,Tapi,394640,68.0,334.0,78.0,8.0,4.0,593.0,607.0,0.11764705882352941,0.011976047904191617,8.720588235294118,1.8173652694610778
West Bengal,Birbhum,731237,586.0,6134.0,654.0,69.0,3.0,1864.0,2868.0,0.11774744027303755,0.000489077274209325,3.1808873720136517,0.46755787414411476
Karnataka,Bijapur,586203,229.0,1215.0,94.0,27.0,0.0,933.0,1764.0,0.11790393013100436,0.0,4.074235807860262,1.451851851851852
Odisha,Sambalpur,768006,178.0,1472.0,109.0,21.0,0.0,1589.0,1462.0,0.11797752808988764,0.0,8.926966292134832,0.9932065217391305
Punjab,Jalandhar,144002,483.0,6396.0,226.0,57.0,1.0,3642.0,4489.0,0.11801242236024845,0.00015634771732332708,7.540372670807454,0.7018449030644153
Karnataka,Bijapur,586214,322.0,1199.0,103.0,38.0,0.0,727.0,1331.0,0.11801242236024845,0.0,2.2577639751552794,1.110091743119266
Gujarat,Kachchh,370020,288.0,2284.0,125.0,34.0,5.0,2661.0,2231.0,0.11805555555555555,0.0021891418563922942,9.239583333333334,0.9767950963222417
Maharashtra,Washim,444504,144.0,3817.0,146.0,17.0,4.0,3024.0,6620.0,0.11805555555555555,0.001047943411055803,21.0,1.734346345297354
Telangana,Mahabubnagar,509350,144.0,361.0,31.0,17.0,0.0,1237.0,531.0,0.11805555555555555,0.0,8.590277777777779,1.4709141274238227
Odisha,Baleswar,756033,271.0,1432.0,108.0,32.0,0.0,1667.0,2049.0,0.11808118081180811,0.0,6.1512915129151295,1.4308659217877095
Uttar Pradesh,Bareilly,243123,2430.0,25035.0,521.0,287.0,37.0,6178.0,2988.0,0.11810699588477366,0.0014779308967445576,2.5423868312757203,0.11935290593169563
Odisha,Jajapur,755026,254.0,2014.0,91.0,30.0,0.0,2080.0,2176.0,0.11811023622047244,0.0,8.188976377952756,1.0804369414101291
Odisha,Balangir,767066,110.0,464.0,78.0,13.0,0.0,792.0,673.0,0.11818181818181818,0.0,7.2,1.4504310344827587
Chhattisgarh,Bilaspur,495009,220.0,1932.0,289.0,26.0,0.0,1539.0,2926.0,0.11818181818181818,0.0,6.995454545454545,1.5144927536231885
West Bengal,Paschim Medinipur,721515,220.0,1728.0,128.0,26.0,0.0,729.0,488.0,0.11818181818181818,0.0,3.3136363636363635,0.2824074074074074
Haryana,Gurgaon,122003,296.0,3002.0,169.0,35.0,7.0,1147.0,1291.0,0.11824324324324324,0.002331778814123917,3.875,0.4300466355762825
Telangana,Jogulamba Gadwal,509132,482.0,2039.0,158.0,57.0,2.0,627.0,490.0,0.11825726141078838,0.000980872976949485,1.3008298755186722,0.24031387935262383
Tamil Nadu,Dharmapuri,635301,279.0,1276.0,155.0,33.0,0.0,1997.0,1173.0,0.11827956989247312,0.0,7.157706093189964,0.9192789968652038
Uttar Pradesh,Ayodhya,224204,93.0,604.0,34.0,11.0,1.0,218.0,252.0,0.11827956989247312,0.0016556291390728477,2.3440860215053765,0.41721854304635764
Maharashtra,Jalna,431507,76.0,4165.0,62.0,9.0,0.0,2229.0,2477.0,0.11842105263157894,0.0,29.32894736842105,0.594717887154862
Tamil Nadu,Coimbatore,641671,76.0,310.0,40.0,9.0,0.0,281.0,759.0,0.11842105263157894,0.0,3.6973684210526314,2.4483870967741934
Tamil Nadu,Thanjavur,613203,76.0,203.0,29.0,9.0,0.0,362.0,395.0,0.11842105263157894,0.0,4.7631578947368425,1.9458128078817734
Tamil Nadu,Tirupattur,635602,76.0,680.0,59.0,9.0,0.0,374.0,174.0,0.11842105263157894,0.0,4.921052631578948,0.25588235294117645
Kerala,Kozhikode,673014,76.0,650.0,41.0,9.0,5.0,584.0,582.0,0.11842105263157894,0.007692307692307693,7.684210526315789,0.8953846153846153
Odisha,Ganjam,761014,152.0,736.0,120.0,18.0,0.0,1297.0,1446.0,0.11842105263157894,0.0,8.532894736842104,1.9646739130434783
Madhya Pradesh,Betul,460447,76.0,490.0,73.0,9.0,1.0,857.0,1241.0,0.11842105263157894,0.0020408163265306124,11.276315789473685,2.5326530612244897
Odisha,Rayagada,765001,135.0,852.0,59.0,16.0,0.0,1204.0,944.0,0.11851851851851852,0.0,8.91851851851852,1.107981220657277
Tamil Nadu,Krishnagiri,635105,194.0,1245.0,63.0,23.0,0.0,1361.0,933.0,0.11855670103092783,0.0,7.015463917525773,0.7493975903614458
Punjab,Malerkotla,148023,835.0,10608.0,454.0,99.0,2.0,3488.0,4531.0,0.118562874251497,0.0001885369532428356,4.177245508982036,0.427130467571644
Karnataka,Koppal,583232,253.0,1272.0,220.0,30.0,0.0,1337.0,1103.0,0.11857707509881422,0.0,5.284584980237154,0.8671383647798742
Tamil Nadu,Chennai,600093,118.0,1050.0,83.0,14.0,5.0,1213.0,1251.0,0.11864406779661017,0.004761904761904762,10.279661016949152,1.1914285714285715
Tamil Nadu,Thoothukkudi,628901,59.0,500.0,40.0,7.0,0.0,433.0,827.0,0.11864406779661017,0.0,7.338983050847458,1.654
Karnataka,Bijapur,586115,177.0,630.0,62.0,21.0,0.0,461.0,646.0,0.11864406779661017,0.0,2.6045197740112993,1.0253968253968253
Tamil Nadu,Coimbatore,641028,118.0,644.0,53.0,14.0,0.0,834.0,1729.0,0.11864406779661017,0.0,7.067796610169491,2.6847826086956523
West Bengal,Birbhum,731221,774.0,8003.0,673.0,92.0,2.0,1539.0,2410.0,0.11886304909560723,0.00024990628514307136,1.9883720930232558,0.301137073597401
Tamil Nadu,Erode,638311,143.0,1287.0,138.0,17.0,0.0,1269.0,1777.0,0.11888111888111888,0.0,8.874125874125873,1.3807303807303808
Odisha,Mayurbhanj,757050,227.0,1502.0,161.0,27.0,1.0,1943.0,1572.0,0.11894273127753303,0.0006657789613848203,8.559471365638766,1.0466045272969373
Andhra Pradesh,Nellore,524410,42.0,298.0,45.0,5.0,0.0,769.0,646.0,0.11904761904761904,0.0,18.30952380952381,2.1677852348993287
Karnataka,Davangere,577231,42.0,164.0,35.0,5.0,0.0,359.0,323.0,0.11904761904761904,0.0,8.547619047619047,1.9695121951219512
Maharashtra,Pune,412406,42.0,1214.0,51.0,5.0,7.0,1357.0,1287.0,0.11904761904761904,0.005766062602965404,32.30952380952381,1.0601317957166392
Maharashtra,Mumbai City,400013,84.0,1016.0,72.0,10.0,8.0,1007.0,544.0,0.11904761904761904,0.007874015748031496,11.988095238095237,0.5354330708661418
Tamil Nadu,Vellore,632516,42.0,338.0,21.0,5.0,0.0,275.0,313.0,0.11904761904761904,0.0,6.5476190476190474,0.9260355029585798
Maharashtra,Amravati,444605,42.0,542.0,58.0,5.0,2.0,1054.0,2033.0,0.11904761904761904,0.0036900369003690036,25.095238095238095,3.7509225092250924
Himachal Pradesh,Shimla,171001,42.0,433.0,32.0,5.0,1.0,750.0,588.0,0.11904761904761904,0.0023094688221709007,17.857142857142858,1.3579676674364896
Karnataka,Chamrajanagar,571443,42.0,479.0,74.0,5.0,1.0,560.0,614.0,0.11904761904761904,0.0020876826722338203,13.333333333333334,1.2818371607515657
Gujarat,Kachchh,370485,42.0,416.0,25.0,5.0,4.0,509.0,492.0,0.11904761904761904,0.009615384615384616,12.119047619047619,1.1826923076923077
Karnataka,Tumkur,572107,42.0,304.0,64.0,5.0,0.0,379.0,1074.0,0.11904761904761904,0.0,9.023809523809524,3.5328947368421053
Odisha,Bhadrak,756124,168.0,839.0,73.0,20.0,0.0,1161.0,947.0,0.11904761904761904,0.0,6.910714285714286,1.1287246722288438
Tamil Nadu,Villupuram,604203,42.0,119.0,44.0,5.0,0.0,543.0,246.0,0.11904761904761904,0.0,12.928571428571429,2.0672268907563027
Tamil Nadu,Thanjavur,612605,42.0,252.0,25.0,5.0,0.0,449.0,626.0,0.11904761904761904,0.0,10.69047619047619,2.484126984126984
Tamil Nadu,Dindigul,624001,403.0,1765.0,132.0,48.0,0.0,2295.0,3996.0,0.11910669975186104,0.0,5.694789081885856,2.2640226628895186
Tripura,West Tripura,799002,151.0,1175.0,70.0,18.0,8.0,1398.0,1451.0,0.11920529801324503,0.006808510638297872,9.258278145695364,1.2348936170212765
Odisha,Cuttack,754029,260.0,1824.0,183.0,31.0,1.0,4354.0,3893.0,0.11923076923076924,0.0005482456140350877,16.746153846153845,2.1343201754385963
Tamil Nadu,Tiruvannamalai,604408,260.0,2297.0,248.0,31.0,1.0,2527.0,1860.0,0.11923076923076924,0.00043535045711797995,9.71923076923077,0.8097518502394427
Rajasthan,Rajsamand,305921,520.0,2898.0,349.0,62.0,3.0,3523.0,2586.0,0.11923076923076924,0.0010351966873706005,6.775,0.8923395445134575
Tamil Nadu,Thanjavur,613002,109.0,385.0,57.0,13.0,1.0,685.0,860.0,0.11926605504587157,0.0025974025974025974,6.284403669724771,2.2337662337662336
Odisha,Kendrapara,754219,109.0,588.0,92.0,13.0,7.0,1256.0,1176.0,0.11926605504587157,0.011904761904761904,11.522935779816514,2.0
Karnataka,Yadgir,585216,871.0,2849.0,349.0,104.0,3.0,2781.0,2622.0,0.11940298507462686,0.001053001053001053,3.192881745120551,0.9203229203229203
Chhattisgarh,Sarangarh-Bilaigarh,493222,67.0,701.0,22.0,8.0,0.0,17.0,88.0,0.11940298507462686,0.0,0.2537313432835821,0.12553495007132667
Tamil Nadu,Dindigul,624220,67.0,508.0,69.0,8.0,0.0,426.0,839.0,0.11940298507462686,0.0,6.358208955223881,1.6515748031496063
Telangana,Siddipet,506367,67.0,705.0,53.0,8.0,0.0,312.0,182.0,0.11940298507462686,0.0,4.656716417910448,0.2581560283687943
Odisha,Balangir,767048,92.0,831.0,75.0,11.0,1.0,850.0,708.0,0.11956521739130435,0.0012033694344163659,9.23913043478261,0.851985559566787
West Bengal,Birbhum,731236,209.0,3047.0,225.0,25.0,1.0,1330.0,1499.0,0.11961722488038277,0.0003281916639317361,6.363636363636363,0.49195930423367246
Tamil Nadu,Salem,636452,117.0,799.0,84.0,14.0,1.0,854.0,698.0,0.11965811965811966,0.0012515644555694619,7.299145299145299,0.8735919899874843
Karnataka,Dakshina Kannada,575006,117.0,950.0,95.0,14.0,2.0,624.0,808.0,0.11965811965811966,0.002105263157894737,5.333333333333333,0.8505263157894737
Tamil Nadu,Thanjavur,613201,117.0,302.0,35.0,14.0,0.0,458.0,343.0,0.11965811965811966,0.0,3.9145299145299144,1.1357615894039734
Tamil Nadu,Tiruppur,638701,409.0,2092.0,176.0,49.0,0.0,2546.0,2437.0,0.1198044009779951,0.0,6.224938875305623,1.1649139579349905
Karnataka,Vijayapura,586120,217.0,505.0,99.0,26.0,1.0,904.0,330.0,0.11981566820276497,0.0019801980198019802,4.1658986175115205,0.6534653465346535
Telangana,Hyderabad,500005,1519.0,8502.0,872.0,182.0,3.0,5558.0,3894.0,0.11981566820276497,0.00035285815102328866,3.6589861751152073,0.4580098800282287
Karnataka,Bengaluru,560045,1484.0,8757.0,1002.0,178.0,50.0,4847.0,4497.0,0.11994609164420485,0.0057097179399337675,3.2661725067385445,0.513532031517643
Odisha,Koraput,763003,25.0,137.0,18.0,3.0,0.0,540.0,194.0,0.12,0.0,21.6,1.416058394160584
Andhra Pradesh,Nellore,524314,125.0,832.0,83.0,15.0,0.0,1543.0,1157.0,0.12,0.0,12.344,1.390625
Andhra Pradesh,Prakasam,523252,100.0,753.0,25.0,12.0,0.0,756.0,403.0,0.12,0.0,7.56,0.5351925630810093
West Bengal,Purba Bardhaman,713150,100.0,780.0,71.0,12.0,0.0,138.0,277.0,0.12,0.0,1.38,0.35512820512820514
Kerala,Kollam,691016,25.0,160.0,7.0,3.0,2.0,142.0,270.0,0.12,0.0125,5.68,1.6875
Jammu and Kashmir,Badgam,192121,25.0,450.0,57.0,3.0,0.0,113.0,346.0,0.12,0.0,4.52,0.7688888888888888
Madhya Pradesh,Hoshangabad,461115,50.0,261.0,105.0,6.0,0.0,1030.0,1191.0,0.12,0.0,20.6,4.563218390804598
Gujarat,Porbandar,360560,25.0,178.0,40.0,3.0,4.0,504.0,589.0,0.12,0.02247191011235955,20.16,3.308988764044944
Tamil Nadu,Villupuram,604305,25.0,76.0,29.0,3.0,0.0,79.0,30.0,0.12,0.0,3.16,0.39473684210526316
Punjab,SAS Nagar (Mohali),140501,175.0,2096.0,156.0,21.0,0.0,2713.0,2508.0,0.12,0.0,15.502857142857144,1.1965648854961832
Maharashtra,Palghar,401102,75.0,854.0,109.0,9.0,1.0,1424.0,806.0,0.12,0.00117096018735363,18.986666666666668,0.9437939110070258
Tamil Nadu,Tiruppur,641655,150.0,1127.0,72.0,18.0,0.0,935.0,1223.0,0.12,0.0,6.233333333333333,1.0851818988464952
West Bengal,Jalpaiguri,735227,25.0,367.0,7.0,3.0,0.0,77.0,188.0,0.12,0.0,3.08,0.5122615803814714
Kerala,Pathanamthitta,689663,25.0,218.0,17.0,3.0,0.0,310.0,624.0,0.12,0.0,12.4,2.8623853211009176
Kerala,Kozhikode,673004,25.0,138.0,11.0,3.0,2.0,157.0,215.0,0.12,0.014492753623188406,6.28,1.5579710144927537
Madhya Pradesh,Shahdol,484114,75.0,748.0,84.0,9.0,4.0,1433.0,1427.0,0.12,0.0053475935828877,19.106666666666666,1.9077540106951871
Himachal Pradesh,Kangra,176063,25.0,142.0,19.0,3.0,0.0,385.0,341.0,0.12,0.0,15.4,2.4014084507042255
Haryana,Bhiwani,127028,75.0,808.0,152.0,9.0,1.0,1408.0,1736.0,0.12,0.0012376237623762376,18.773333333333333,2.1485148514851486
Tamil Nadu,Salem,636354,100.0,752.0,42.0,12.0,0.0,806.0,571.0,0.12,0.0,8.06,0.7593085106382979
Maharashtra,Pune,411031,50.0,409.0,40.0,6.0,0.0,371.0,472.0,0.12,0.0,7.42,1.1540342298288508
Tamil Nadu,Ramanathapuram,623401,25.0,174.0,30.0,3.0,1.0,291.0,609.0,0.12,0.005747126436781609,11.64,3.5
Telangana,Adilabad,504273,75.0,235.0,16.0,9.0,0.0,841.0,367.0,0.12,0.0,11.213333333333333,1.5617021276595744
Punjab,Rupnagar,140108,75.0,1033.0,56.0,9.0,0.0,905.0,2105.0,0.12,0.0,12.066666666666666,2.0377541142303968
Uttar Pradesh,Rae Bareli,229127,283.0,2345.0,168.0,34.0,0.0,2454.0,1178.0,0.12014134275618374,0.0,8.671378091872791,0.5023454157782516
Maharashtra,Nashik,423102,258.0,4810.0,152.0,31.0,1.0,2858.0,3842.0,0.12015503875968993,0.0002079002079002079,11.077519379844961,0.7987525987525987
Maharashtra,Kolhapur,416005,233.0,2220.0,160.0,28.0,2.0,2828.0,2988.0,0.12017167381974249,0.0009009009009009009,12.13733905579399,1.345945945945946
West Bengal,Purba Medinipur,721446,158.0,1344.0,257.0,19.0,3.0,1078.0,1017.0,0.12025316455696203,0.002232142857142857,6.822784810126582,0.7566964285714286
Chhattisgarh,Bemetara,491337,382.0,5369.0,365.0,46.0,4.0,6114.0,12600.0,0.12041884816753927,0.0007450176941702365,16.005235602094242,2.346805736636245
Telangana,K.v. Rangareddy,500005,1320.0,6952.0,828.0,159.0,16.0,3652.0,3200.0,0.12045454545454545,0.0023014959723820483,2.7666666666666666,0.46029919447640966
Karnataka,Bengaluru,560041,83.0,667.0,57.0,10.0,8.0,690.0,859.0,0.12048192771084337,0.01199400299850075,8.313253012048193,1.287856071964018
Uttarakhand,Uttarkashi,249165,83.0,467.0,72.0,10.0,0.0,1151.0,614.0,0.12048192771084337,0.0,13.867469879518072,1.3147751605995717
Tripura,Khowai,799203,83.0,557.0,35.0,10.0,8.0,1537.0,510.0,0.12048192771084337,0.01436265709156194,18.518072289156628,0.9156193895870736
Tamil Nadu,Tiruchirappalli,620002,166.0,989.0,138.0,20.0,1.0,1408.0,2000.0,0.12048192771084337,0.0010111223458038423,8.481927710843374,2.0222446916076846
Andhra Pradesh,Warangal,506302,83.0,449.0,26.0,10.0,0.0,199.0,490.0,0.12048192771084337,0.0,2.397590361445783,1.0913140311804008
Telangana,Mahabubnagar,509210,639.0,3468.0,463.0,77.0,0.0,3168.0,3382.0,0.12050078247261346,0.0,4.957746478873239,0.97520184544406
Kerala,Thrissur,680308,141.0,1144.0,63.0,17.0,4.0,875.0,1088.0,0.12056737588652482,0.0034965034965034965,6.205673758865248,0.951048951048951
Odisha,Puri,752110,141.0,1353.0,127.0,17.0,0.0,1413.0,1284.0,0.12056737588652482,0.0,10.02127659574468,0.9490022172949002
Odisha,Baleswar,756032,481.0,2340.0,190.0,58.0,0.0,2760.0,2721.0,0.12058212058212059,0.0,5.738045738045738,1.162820512820513
Andhra Pradesh,Anantapur,515870,58.0,536.0,58.0,7.0,0.0,444.0,746.0,0.1206896551724138,0.0,7.655172413793103,1.3917910447761195
Odisha,Nayagarh,752069,58.0,341.0,34.0,7.0,1.0,532.0,594.0,0.1206896551724138,0.002932551319648094,9.172413793103448,1.7419354838709677
West Bengal,Purba Bardhaman,713128,58.0,554.0,54.0,7.0,2.0,138.0,211.0,0.1206896551724138,0.0036101083032490976,2.3793103448275863,0.38086642599277976
West Bengal,Murshidabad,742402,58.0,1023.0,60.0,7.0,0.0,435.0,424.0,0.1206896551724138,0.0,7.5,0.4144672531769306
Tamil Nadu,Tirunelveli,627416,174.0,1728.0,178.0,21.0,0.0,1651.0,2016.0,0.1206896551724138,0.0,9.488505747126437,1.1666666666666667
Maharashtra,Mumbai City,400018,116.0,1592.0,103.0,14.0,16.0,1158.0,569.0,0.1206896551724138,0.010050251256281407,9.982758620689655,0.3574120603015075
